ticker,quarter,sector,sub_sector,is_removal,lm_score,finbert_score,gpt_score_norm,gpt_score_intensity_wt,lm_uncertainty_score,market_cap
ACN,2024Q3,IT,Information Technology Services,False,0.13518518518518519,0.5125880886438406,0.45555555555555555,1.097777777777778,0.06466478927816345,118532808704
ADBE,2023Q4,IT,Software - Application,False,0.23186324786324786,0.38155068909128503,0.32266666666666666,0.8586666666666667,0.04962423055477446,95729451008
ADBE,2024Q1,IT,Software - Application,False,0.27051282051282055,0.3611910618029726,0.48205128205128206,1.1435897435897435,0.04826664293843044,95729451008
ADBE,2024Q2,IT,Software - Application,False,0.19426807760141093,0.37951083954734105,0.4666666666666667,1.1686274509803922,0.0692297033122604,95729451008
ADBE,2024Q3,IT,Software - Application,False,0.20788288288288287,0.38956389970120947,0.44594594594594594,1.135135135135135,0.056191732020080584,95729451008
ADI,2023Q4,IT,Semiconductors,False,0.07729468599033816,0.2572197731435839,0.11304347826086956,0.34782608695652173,0.061764271004142175,150093496320
ADI,2024Q1,IT,Semiconductors,False,0.18464052287581698,0.49215853586792946,0.403921568627451,0.9960784313725491,0.07096356320905939,150093496320
ADI,2024Q2,IT,Semiconductors,False,0.15246913580246912,0.36117635717339536,0.3444444444444445,0.825925925925926,0.05498770019074657,150093496320
ADI,2024Q3,IT,Semiconductors,False,0.24150943396226415,0.47471605218454915,0.3509433962264151,0.9811320754716981,0.061796102341095734,150093496320
ADP,2023Q4,IT,Software - Application,False,0.13333333333333333,0.28470885128074563,0.12048192771084337,0.37831325301204816,0.07000790675276679,81395310592
ADP,2024Q1,IT,Software - Application,False,0.15246913580246912,0.4077499279131492,0.2691358024691358,0.691358024691358,0.07209642130537394,81395310592
ADP,2024Q2,IT,Software - Application,False,0.15616666666666668,0.5146197105757893,0.268,0.67,0.0707223999307951,81395310592
ADP,2024Q3,IT,Software - Application,False,0.18815789473684208,0.35390908622158396,0.18947368421052632,0.5131578947368421,0.06932915908004747,81395310592
ADSK,2023Q4,IT,Software - Application,False,0.12590579710144928,0.3194772990916491,0.28695652173913044,0.732608695652174,0.054906499440848425,48726077440
ADSK,2024Q1,IT,Software - Application,False,0.06513409961685823,0.3418019592183931,0.3609195402298851,0.9126436781609196,0.06351633365560463,48726077440
ADSK,2024Q2,IT,Software - Application,False,0.15,0.4784170212275866,0.4422222222222222,1.1133333333333333,0.05762500232096319,48726077440
ADSK,2024Q3,IT,Software - Application,False,0.16228070175438594,0.4917417326084289,0.4,1.0657894736842106,0.06167460678596528,48726077440
AKAM,2023Q4,IT,Software - Infrastructure,False,0.1495433789954338,0.28104524406260006,0.2191780821917808,0.6136986301369863,0.08590329842882201,16589688832
AKAM,2024Q1,IT,Software - Infrastructure,False,0.0603448275862069,0.24944088330235462,0.17701149425287357,0.4505747126436782,0.08779199197591347,16589688832
AKAM,2024Q2,IT,Software - Infrastructure,False,0.11689814814814814,0.4092178788010238,0.3027777777777778,0.7555555555555556,0.07297436876669901,16589688832
AKAM,2024Q3,IT,Software - Infrastructure,False,0.15579710144927536,0.4398291726576407,0.2652173913043478,0.6869565217391305,0.09660796269840331,16589688832
ALLE,2023Q4,IT,Security & Protection Services,False,0.16417910447761194,0.45026924446530975,0.32238805970149254,0.7223880597014926,0.07536799219784163,12448022528
ALLE,2024Q1,IT,Security & Protection Services,False,0.048611111111111105,0.12409865526327242,0.13333333333333333,0.2833333333333334,0.047831281418103506,12448022528
ALLE,2024Q2,IT,Security & Protection Services,False,0.10294117647058823,0.463252870242714,0.39999999999999997,1.0117647058823531,0.07293748673321472,12448022528
ALLE,2024Q3,IT,Security & Protection Services,False,0.1574468085106383,0.42390768261665995,0.3,0.6869565217391305,0.07192099972635586,12448022528
AMAT,2023Q4,IT,Semiconductor Equipment & Materials,False,0.18030303030303033,0.5077840091020922,0.38958333333333334,0.9520833333333334,0.06266042582285777,267581440000
AMAT,2024Q1,IT,Semiconductor Equipment & Materials,False,0.14384920634920637,0.46965862391516566,0.4238095238095238,1.0595238095238095,0.05342423551608544,267581440000
